# w_1 w_2 VF 
1.104462662025987862e+00 1.820440390538383246e+00 -4.512151059217908156e-01
7.832784598247755525e+00 6.444591676003782688e+00 -3.405540388832557497e-01
5.480828990391397593e-01 3.726136491423511110e+00 -7.232376394935373654e-01
1.450168717883856262e+00 2.097470304108011607e+00 -3.627889049357584383e-01
4.744597472830916374e+00 4.081521897948747757e+00 -3.270941454125328995e-01
7.709876566176845358e+00 4.914707852057773607e+00 -5.019636901753613545e-01
2.491491791645122245e+00 3.701690454067705360e-01 -9.767851374360225769e-01
3.247835496264607213e-01 4.427847688467618781e+00 -8.850019277265515072e-01
3.234166912938363225e-01 9.528357824698356904e-01 -7.682744512397454706e-01
9.849564263622751170e+00 8.412244548058135152e+00 -8.874667459850399398e-01
1.798395684003607498e+00 4.474904520108211159e+00 -2.670048233506250313e-02
6.862805766164899346e+00 2.291488550210854513e-01 -1.000140412943822277e+00
1.945534396043730796e+00 4.668067323091650067e+00 5.546709349263601041e-03
4.204329303875776525e+00 2.750090442626187959e-01 -9.616650425027392091e-01
6.015844504239133528e+00 7.877914108580930552e+00 4.576243313234007459e-02
8.477552431881015593e+00 3.933822997951849310e+00 -6.933057663515072022e-01
1.223245491498480941e+00 9.246931158133581130e-01 -7.568514694224297568e-01
5.345324933348432950e+00 6.514619773375896372e+00 4.035947800240613503e-02
1.802793192475003581e+00 7.488194426659981140e+00 -1.686332554083991297e-01
6.751578366681041388e+00 7.523718105911020970e+00 3.890630720915710938e-02
3.977653699879849292e+00 1.402858282881986662e+00 -7.877303314357784192e-01
1.673117294414126599e+00 9.597081802504405346e+00 -9.854826445895388254e-01
7.827997729391131365e+00 4.640152209004062556e+00 -5.455914109760551245e-01
4.411051695029287067e+00 4.411306821989134264e+00 -1.733623865303788314e-01
8.707233044144842893e+00 3.856386279063079403e+00 -7.384618036425714127e-01
8.991401196378841831e+00 8.139093368765996095e-01 -9.991319369296443043e-01
2.126461919695457059e+00 6.499714379821060817e+00 -5.398888571722437746e-03
4.344229412071734409e+00 3.133335389362492229e+00 -4.667745661571913729e-01
2.817676532796818734e+00 7.522081370466671579e+00 2.781002627117779014e-02
8.626207692043991182e-02 6.145797667685036991e+00 -1.039228384351932988e+00
1.002089742548687212e+00 6.484132895143437381e+00 -5.462363548865596385e-01
5.002913797389157757e+00 1.192690325065830059e+00 -8.688187806885596665e-01
5.353163707377509795e+00 9.106057894987962698e+00 5.225301068406063010e-02
4.934473088156751786e+00 8.809482908416335079e+00 3.236725174353649592e-02
1.580756816289653477e+00 1.066875857531194294e+00 -7.370284095456869355e-01
6.936167318089146328e+00 7.892372985724971812e+00 4.844298888456166630e-02
7.623036620981017641e+00 6.428275911468527504e+00 -3.066844651965792146e-01
4.774103304148245464e+00 8.087219672176091834e+00 4.015315719894818614e-02
6.377445017177426401e+00 5.959544990171186996e+00 -1.850294196704118654e-01
9.153382358577891509e+00 9.211584202507271613e+00 -2.557609420298381231e-01
8.160805535889185336e+00 8.871737097571813280e+00 4.926717943961567148e-02
6.185326297459218914e+00 5.800668921265796918e+00 -1.777393054881681866e-01
7.937477694228391556e+00 5.228409145756988785e+00 -4.995513189075536653e-01
7.508433381644907811e+00 4.297353319414304096e+00 -5.445908910067680520e-01
1.204611553851462791e+00 2.688705403715448750e+00 -2.663102566452559827e-01
4.746464848761561939e+00 7.150578610418888204e+00 4.092969871854856834e-02
1.915085316664022264e+00 4.082536779960467044e+00 1.126039658867217241e-02
1.377347362315763712e+00 4.829501965589233947e+00 -2.349670702966557556e-01
8.856242143425019364e+00 2.356082199413172873e+00 -8.091743704286888939e-01
1.027070652494291192e+00 5.137613111867604943e+00 -4.728538939350999115e-01
9.273051225728003999e+00 2.929605353805748269e+00 -9.409103038147160758e-01
7.034703209715297056e+00 9.542315719861003132e+00 -1.745352397113536513e-02
9.450434853134867197e+00 5.916270543581808816e+00 -8.890482178674267155e-01
8.143737739104240703e+00 6.636612096207865630e-01 -9.693169300774719943e-01
6.789291807248273081e+00 5.991982949979934858e+00 -2.527579824911114770e-01
6.555168937359130421e-01 6.304833105667393411e+00 -7.420673741450789507e-01
7.045869580090576179e+00 5.207737611019546797e+00 -3.934441431245376819e-01
3.461083058729186313e-02 2.745218591718687762e+00 -9.481140203024565061e-01
9.101292433093949086e+00 6.871173195401301115e+00 -6.602331311797793312e-01
3.250079673665955404e+00 3.476798081104530702e+00 -1.632402133192658589e-01
8.123388870407650231e+00 6.367859701716213294e+00 -4.055086196640753649e-01
6.362965019882165230e+00 4.467519390637602505e+00 -4.188479855458340229e-01
7.664909396632067384e+00 3.064506606333030625e+00 -6.898284077311033213e-01
8.969965871546868641e+00 4.062197925815012489e+00 -7.792438760058367775e-01
8.292778425383879437e+00 5.458299820460009499e+00 -5.410379385841610489e-01
5.949780643562148086e+00 3.827180217480532498e+00 -4.746452508436618256e-01
9.839746882612598000e+00 9.728625868930272702e+00 -3.953211557228279993e-01
2.839296137120596697e+00 6.408611278587795779e-01 -9.538366618365590188e-01
1.589000923759771533e+00 7.925086828282570828e+00 -3.963885738916159696e-01
2.537520020921227637e+00 7.350649825781998992e+00 2.238791286221131216e-02
2.870760850487621862e+00 6.626902066095042620e+00 4.037094633837901014e-02
2.804480862311387490e+00 8.584107388787321824e+00 2.724898862542679545e-02
6.829008444839284042e-01 8.998671048500860081e+00 -9.948201928873201538e-01
9.642677746287038332e+00 4.145702654471477011e+00 -9.086408899350817414e-01
2.337007227806543685e+00 8.652489935725350634e+00 -1.403014767180950084e-01
8.733214114762287039e+00 9.509047055525599035e+00 5.505626443017019866e-02
1.921180368564146868e+00 6.016533558180526597e+00 -4.543319763670172762e-02
9.125011022343310074e+00 5.396981604609302208e-01 -1.002033365942241128e+00
7.778235769607370287e+00 8.746621529069937395e+00 5.760143161326478078e-02
2.816182543936777805e+00 9.064952559165009305e+00 -2.448757000787660232e-01
9.897741966374866251e+00 8.915392524338017211e+00 -8.507363715011009297e-01
8.486404558373665807e+00 8.652828790060695496e+00 -4.721814332120904956e-02
4.208878107925356993e+00 1.595226443371122294e+00 -7.567315334359483447e-01
2.956598199479874900e+00 9.612210618713291410e+00 -6.530025678284323565e-01
9.142722004692833693e+00 9.676879441726963238e-01 -9.925842341180532991e-01
8.929451030539892642e+00 5.050028134215889253e+00 -6.926281704681548357e-01
7.036645499132369252e+00 2.735542667186221077e+00 -6.975618298723563759e-01
5.392420345252994629e+00 5.856401331971113677e+00 -5.026175206012784002e-03
2.008828015130656564e+00 6.300176000494638051e-02 -9.600732941886018779e-01
3.627334485578124657e+00 4.557771650730034096e+00 2.653521695644167622e-02
9.035528603526078451e-01 2.688512873424143468e+00 -4.054568565284597526e-01
9.731386600452836433e+00 5.240754476740711043e-01 -9.862981392166728645e-01
3.272168773467142966e+00 9.222738649274424105e+00 -2.757392415768076255e-01
8.617738899493643245e+00 9.895052967583435333e+00 -2.277158447170388733e-01
6.494753893839146919e+00 4.786834999418214665e+00 -3.887131624511315220e-01
4.980148658963465813e+00 3.549853825536079199e+00 -4.419315479278072001e-01
4.797131945438722234e+00 1.526045581011114427e+00 -8.051853862055800004e-01
8.188580017922328480e+00 4.161760689630645160e+00 -6.351968338144979853e-01
2.065551685895793965e-01 9.109112771296036470e+00 -1.004307193553007238e+00
3.080503194259822219e+00 3.778954445447368027e+00 -3.533478955801871990e-02
4.080647729341054797e-01 8.780410884963856688e+00 -1.007037862027406305e+00
4.818611788474219004e+00 6.731393414197066605e+00 4.061328360283500416e-02
4.402216283146285214e+00 6.159290192543550368e+00 3.751894287704526931e-02
5.386247065711477156e+00 6.946265477665103383e+00 4.494663623142969300e-02
3.953115157129728718e+00 4.896014136987702492e-01 -9.435190135169191361e-01
8.393675363099454501e+00 9.126426487667972154e+00 5.933370527658821114e-02
9.378886125152908093e+00 9.240052655093771605e+00 -4.090977833431568289e-01
6.461423313448121597e+00 4.489287033698968088e+00 -4.244876468340474940e-01
5.282119926983918745e+00 9.885421287455006478e+00 -7.163007579766950128e-01
9.512496506094670679e+00 8.682624377405144145e+00 -6.715646210936052629e-01
3.665495297884065362e+00 5.146333265979873950e+00 4.099226219985396824e-02
2.796160932372160790e+00 3.263262036584797965e+00 -1.348598327384844531e-01
8.714825774105042555e+00 1.526701702064355015e-01 -1.001606083955252968e+00
1.433870721684131988e+00 5.802262002616299874e+00 -3.012962377074943632e-01
5.640984655148108651e+00 1.663936160515659957e-01 -1.007332374214073178e+00
4.308955216117414722e+00 6.309114184876916553e+00 3.733860070680794507e-02
3.910439978373587699e+00 3.715835378360072383e+00 -2.477130398792399824e-01
9.816337538901054316e+00 2.903778277774048178e+00 -1.010594554251757593e+00
9.711697376744153232e+00 8.954240387054006600e-01 -9.965052158202800658e-01
1.309641504328140915e-01 7.806905835380317349e+00 -1.007608933686798380e+00
6.498388757125901360e-01 7.427140758867696313e+00 -8.202111506151128495e-01
3.759288590894817705e+00 9.551425429884648821e+00 -6.323238552756311748e-01
8.482464716298580010e-01 8.700076522584119232e+00 -9.616158620888808350e-01
6.406183770928366883e+00 8.642907684538181812e+00 4.994272674226807318e-02
6.329717671283363600e+00 5.536586982104855892e+00 -2.567319316196219336e-01
3.748034601270850974e+00 1.633328831420361782e+00 -7.318768565250781677e-01
3.869788875937050232e+00 3.116859924199729459e+00 -4.174500691914651007e-01
5.345951974301784482e+00 7.992235023085352275e+00 4.915709769225529158e-02
8.602985199841747033e+00 7.935487994476078555e+00 -2.859062163984305016e-01
6.586748611529137598e+00 3.675499580020025636e+00 -5.442896714854636997e-01
3.928844558328813630e+00 3.595421460918371004e+00 -2.909658919807336375e-01
2.204856359011399203e+00 2.193523368891906689e+00 -4.551590216680105883e-01
4.881094451266355883e+00 3.795468662930076675e+00 -3.928448033061449074e-01
4.199195424312821556e-01 8.093517791641625436e+00 -9.780739926277419727e-01
3.886856057789179530e+00 1.807851847242020193e+00 -7.002743341319674908e-01
5.456115591708467605e+00 5.099362544557536125e+00 -2.174644309355069360e-01
4.257557461110973662e+00 2.446832205821972472e+00 -6.027356754242301218e-01
7.213093458767002808e+00 1.119497143822499208e+00 -9.109910108394631001e-01
7.207323836163369357e+00 7.990273102868692412e+00 4.466950708359984645e-02
9.508132534049789086e+00 3.973986203051458332e+00 -9.024316681510954341e-01
3.979676635743357505e+00 8.654795298497463207e+00 3.543759121771050680e-02
6.430937250716307396e+00 9.228155127174613170e+00 8.021901635314065970e-02
1.559228066314101158e+00 3.138938227145086302e+00 -5.172235141598191532e-02
6.212325266499955312e+00 8.538635409445607394e+00 5.010317204492453769e-02
5.517730808275459253e+00 3.046019527244575364e+00 -5.580042160279505836e-01
2.156432736556901819e+00 3.968590272270319019e+00 3.556077896653064840e-02
6.334885471147798874e+00 3.888530164527974176e+00 -4.955992505223392186e-01
4.509563247232137861e+00 7.911455625051472929e+00 3.876584554438355923e-02
9.506796816208517020e-01 6.760793981505453409e+00 -5.729698437064065786e-01
7.558054558473084050e+00 8.701533418655131413e+00 5.591662309446548962e-02
6.322327439551065353e+00 8.376264305251412523e+00 4.858395219739142235e-02
9.048705679710185024e+00 3.576267149963112235e+00 -8.386068428406511233e-01
4.093271497532962044e+00 1.183331133965286330e+00 -8.351776253430274188e-01
9.645346139067720870e+00 7.205596519420144341e-01 -9.946451721804964174e-01
8.804538642993716024e+00 5.417484509744666804e-02 -9.991645891533751378e-01
1.516742934026092726e+00 6.189778639022072149e+00 -2.632837522265329966e-01
1.423968128585206827e+00 1.102327136871362467e-01 -9.393358622275989056e-01
6.444998915359771985e+00 4.698557952323316300e+00 -3.954615963304026760e-01
5.509490439855310839e+00 8.566853378948330544e+00 5.207785071736470428e-02
4.870171384642258516e+00 9.662339569052882382e+00 -5.634947779237275967e-01
8.406564479722391070e+00 6.901211088538239835e+00 -4.037125081554713280e-01
5.794384949133628560e+00 3.611107982293944030e+00 -4.947980883628713134e-01
2.642591665548300051e-01 3.051968611507720919e+00 -8.223128551910949824e-01
9.277018674070140136e+00 7.412788316700261504e+00 -6.781721442308494829e-01
3.335155445903427829e+00 7.692226141506310455e+00 4.095190198697951089e-02
4.730833720985232915e+00 2.217652592677908707e+00 -6.747390065656637681e-01
5.056636176004082328e-01 9.447366008122637382e+00 -1.010056561491326832e+00
7.486608951255194100e+00 1.479105100862838418e+00 -8.592048994862432343e-01
6.545830673535712130e+00 4.542980890376385195e-01 -1.000093770272758809e+00
5.052890240167910108e+00 3.671720264697973413e+00 -4.290029157943859861e-01
9.388984640246789581e+00 9.416020126004443824e+00 -3.711172986077733160e-01
8.211173396856144890e+00 1.751535632980386392e+00 -8.311664935081664041e-01
8.780611002852094060e+00 9.578555963929794359e+00 1.092227083826968759e-02
3.946696986273231289e+00 6.784630161302206197e+00 3.926147587673778361e-02
3.669518429302021101e+00 5.425090986590027420e+00 3.874695805131533888e-02
7.118764937337353160e+00 1.521031822028096059e+00 -8.729863668260113840e-01
9.041533889789091560e+00 4.387082398166890940e+00 -7.698767568974942410e-01
9.076803494785046666e+00 9.595164345349649349e-01 -9.911012382140440558e-01
2.326893174191231761e+00 8.681127230809725148e+00 -1.618021064483574634e-01
9.856827504174683341e+00 8.478369240792746453e+00 -8.957437956126185208e-01
8.717129095326836552e-01 6.443322348878917083e+00 -6.084952838366577410e-01
3.136617372342715537e+00 1.711056295255347415e+00 -6.977854963295557766e-01
6.841731839537601445e+00 1.613526903240918076e+00 -8.715524904157302410e-01
5.744011478950191929e+00 4.484955172628325992e-01 -1.001651467054878397e+00
5.383545931071235024e+00 1.384597826800297193e+00 -8.541277579761545891e-01
8.421394403641409454e+00 9.157981775213412945e+00 6.075070392199410918e-02
4.058107919206442205e+00 7.956680580602948361e-01 -8.908699254641625487e-01
9.595970871779794464e+00 7.153915891314110986e+00 -8.642631582701481019e-01
9.891195183167218019e+00 9.121748669530044040e+00 -7.759255751625973030e-01
2.591328503543213646e+00 9.764823047715754711e+00 -8.113346756490659173e-01
6.457581583479816700e+00 4.068447027271534289e+00 -4.809424389817440471e-01
6.046065258099283746e+00 5.790266335363426720e+00 -1.528301777566165587e-01
2.578000567445877245e+00 6.519321151445123697e+00 2.533191476540386233e-02
8.361646812564417885e+00 4.100302054246561134e+00 -6.650064273607767529e-01
4.624786105688910354e+00 5.296523723198104605e+00 1.301252503668104410e-02
9.239255242024514203e+00 5.322204370511717242e-01 -1.000406945814937165e+00
2.178542100830891837e+00 3.267136560418799185e+00 -9.892229959112874838e-03
4.664993847897664914e+00 9.413504924580964328e+00 -3.072232904905407569e-01
6.797757978464716189e+00 2.462230978638493273e+00 -7.236090642429756636e-01
9.529448105340915021e+00 8.380321109975305660e+00 -7.151207294556058969e-01
2.466953724250688929e+00 8.126510335467655111e+00 1.289069119448171818e-02
7.161241750103891412e+00 7.954750237450234351e+00 4.514720486891510287e-02
1.205922935335416391e+00 2.471680543643799410e+00 -3.025017729688799228e-01
7.492107482975219668e+00 8.498634233429340767e+00 5.587874482405702503e-02
1.710254337637559185e+00 6.309071735482746135e+00 -1.557533922973908247e-01
8.353655933705056214e+00 1.661053124350946542e+00 -8.516216381719287076e-01
7.899729566184112706e+00 7.771611069444390729e+00 -1.049892343217884161e-01
8.036424388757085202e-01 9.413739361527163396e+00 -1.016018735161650977e+00
3.589749285945551538e+00 4.740776889945474970e+00 3.973608373302939256e-02
9.304270466592216238e+00 7.203728326174190677e+00 -7.218114957690934252e-01
8.710762691138699054e+00 3.641426978678010684e+00 -7.555031306121657853e-01
7.366973076472429938e+00 9.283115962616705907e-01 -9.355356819715031635e-01
1.113245217247900154e+00 8.509543075109547772e+00 -8.394966987013106063e-01
8.244485742640750292e-01 9.248418220254302824e+00 -1.003572795906358728e+00
5.357471166147881547e+00 9.686494584555671583e-01 -9.094487177027332780e-01
