# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_1_2 fut_util_1_3 fut_util_1_4 fut_util_2_1 fut_util_2_2 fut_util_2_3 fut_util_2_4 fut_util_3_1 fut_util_3_2 fut_util_3_3 fut_util_3_4 fut_util_4_1 fut_util_4_2 fut_util_4_3 fut_util_4_4 mu_2_2 mu_3_2 mu_4_2 mu_3_3 mu_4_3 mu_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
1.573674841517702134e+02 1.401940975646587901e+02 1.802800451134108357e+02 1.032722207978123521e+02 2.000000000000000000e+00 -4.603319288393613595e-01 -2.477151067054991218e-01 2.027051249026776691e+00 1.287042652595509235e-05 3.175667429487861737e-01 5.658200741349752594e-01 3.305200440999504496e-01 4.610226346593958024e-01 7.781407312916652774e-01 1.128681733154497602e+00 8.070648561559355949e-01 9.601274168475824045e-01 1.499248232821892941e+02 1.172323858581979437e+02 1.441600895679906955e+02 1.051158722820097893e+02 1.695889020063306418e+02 1.526532235673739990e+02 1.348001100335830529e+02 1.044850798765993574e+02 1.607519588577061427e+02 1.361602709659628943e+02 1.821085810634747872e+02 9.770276691698531124e+01 1.564599708475371358e+02 1.365193459430971643e+02 1.390253734488643431e+02 1.180710537733917391e+02 2.660736522329851361e+00 9.087479913697070755e-01 4.690014773696097317e-01 1.441541674998232825e+00 4.682417120691209078e-01 2.686500182205867837e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.607519588577061427e+02 1.361602709659628943e+02 1.821085810634747872e+02 9.770276691698531124e+01 2.000000000000000000e+00 -4.640294481958319173e-01 -2.598976532086626490e-01 2.031838756816998881e+00 9.465934720557987218e-06 3.426487492803760304e-01 5.658200741349752594e-01 3.519375155086798546e-01 4.758310057328703491e-01 7.781407312916652774e-01 1.128681733154497602e+00 8.070648561559355949e-01 9.601274168475824045e-01 1.507047607875798292e+02 1.183889846212713053e+02 1.427876774235315054e+02 1.057154054933141225e+02 1.678637786873320294e+02 1.536545296932498843e+02 1.368849393313163887e+02 1.066890955729085277e+02 1.583763287461994764e+02 1.394936187299743722e+02 1.807161598976094297e+02 1.017119687468449598e+02 1.567785310723173211e+02 1.377432369859139953e+02 1.413296323992016141e+02 1.195862060531326989e+02 2.660736522329851361e+00 9.087479913697070755e-01 4.690014773696097317e-01 1.441541674998232825e+00 4.682417120691209078e-01 2.686500182205867837e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.567785310723173211e+02 1.377432369859139953e+02 1.413296323992016141e+02 1.195862060531327131e+02 3.000000000000000000e+00 1.169113079784380727e-01 4.965063848533372015e-01 2.437316231103539010e+00 1.003761803623453821e-04 6.623829934648136630e-01 4.165000155223831380e-01 3.604888832289284695e-01 1.496920706243063670e-01 1.022587097685954127e+00 9.492160712627986108e-01 8.159954749096418603e-01 6.926715153059178620e-01 1.668668503612380505e+02 1.241465073371943646e+02 1.309013568240492020e+02 1.180161633938584629e+02 1.484141546682651267e+02 1.384610542904925978e+02 1.334436231134976651e+02 1.200322098396184742e+02 1.414908581960250444e+02 1.371388142389420750e+02 1.502720642707782304e+02 1.208698980589333871e+02 1.310348840622609714e+02 1.242238899561968708e+02 1.277166819103217534e+02 1.275675835161172387e+02 1.238856706497563076e+00 5.619935031553884297e-01 1.179586353063103665e+00 1.284726227433692580e+00 4.572861698341930681e-01 1.464287366173546934e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.414908581960250444e+02 1.371388142389420750e+02 1.502720642707782304e+02 1.208698980589333871e+02 2.000000000000000000e+00 -1.419493021452447046e-01 2.613695066420642643e-01 2.154731889067446282e+00 2.119520566112113508e-05 5.645217228022678113e-02 4.854776217564273910e-01 3.736318088216265543e-01 1.844246452845852979e-01 7.139891259591035766e-01 1.004287506420636911e+00 8.198476049297053203e-01 8.052988635245201809e-01 1.376006074826406973e+02 1.227697757229777977e+02 1.559135929663510467e+02 1.020201630223415208e+02 1.916403777789457479e+02 1.458481467126524080e+02 1.014444934998637819e+02 8.073064309386928983e+01 1.710428863255312990e+02 1.068101914886219674e+02 1.720234707954208773e+02 8.896129166234184993e+01 1.451556679612398284e+02 1.064676095744061541e+02 1.124711078020872890e+02 1.051671094564586468e+02 2.143136664886316822e+00 9.034764334547301656e-01 4.927077220273693436e-01 1.324491596081875944e+00 5.600507848056190952e-01 2.245046232896576122e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.376006074826406973e+02 1.227697757229778119e+02 1.559135929663510467e+02 1.020201630223415066e+02 0.000000000000000000e+00 -7.473660009722910003e-01 -3.124249823592391007e-01 1.517692980414657278e+00 3.113108682346774444e-05 4.281499381894904865e-01 3.532110721623678562e-01 3.378840368819328588e-01 3.559349274435960053e-01 1.007062097271948842e+00 8.585572169937789599e-01 7.690181174398768027e-01 9.179724687162200691e-01 1.708065316135344744e+02 9.866586849818276050e+01 1.046486495813902735e+02 9.681437022652059454e+01 1.415968332498597704e+02 1.286082699783349597e+02 1.074701956595190353e+02 1.011449041013177919e+02 1.497788958024113981e+02 1.299117383814389370e+02 1.461145196732983038e+02 1.027492276601957286e+02 1.576762931212684578e+02 1.453220948588280237e+02 1.453110427255117543e+02 1.215550773708721550e+02 1.201977495846436872e+00 2.945464678607028652e+00 6.631538894277738683e-01 1.235628656362590005e+00 8.787398760513511764e-01 1.220357289199531792e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.497788958024113981e+02 1.299117383814389370e+02 1.461145196732983038e+02 1.027492276601957428e+02 2.000000000000000000e+00 -3.465033328964017834e-01 -7.869177572155439115e-02 2.085685109928751224e+00 6.317593994374744637e-06 2.546946256023419064e-01 5.651796096389809509e-01 3.871384649402866418e-01 3.565998437089875073e-01 7.736468862383296674e-01 1.110427947057776032e+00 8.022882018263409742e-01 9.439315112064996516e-01 1.518674160947046232e+02 1.186359694332361698e+02 1.459802990969702421e+02 9.951360572351926237e+01 1.803749363126786704e+02 1.457445492627849433e+02 1.172469814773317154e+02 8.798588130988373734e+01 1.625079881598576605e+02 1.185223969025182669e+02 1.733052860836672835e+02 9.603220574813427390e+01 1.557747206857604851e+02 1.197922886846873212e+02 1.261813059009777760e+02 1.102453471037459991e+02 2.599954760223446293e+00 9.336596516567351456e-01 4.716672843723400677e-01 1.425588441060274381e+00 4.870020640620764674e-01 2.635445237799106444e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.625079881598576605e+02 1.185223969025182669e+02 1.733052860836672835e+02 9.603220574813427390e+01 2.000000000000000000e+00 -4.562637564809394197e-01 -2.533142984544402010e-01 2.040786785492561428e+00 7.216686699664091626e-06 3.588947161915498896e-01 5.658200741349752594e-01 3.578570801441466886e-01 4.767928949600833133e-01 7.781407312916652774e-01 1.128681733154497602e+00 8.070648561559355949e-01 9.601274168475824045e-01 1.504626251863831783e+02 1.189850418820486482e+02 1.428194922975377779e+02 1.059901226740750673e+02 1.677810276003225738e+02 1.539222075479117677e+02 1.367258817383689689e+02 1.067921391947037506e+02 1.584063107831840966e+02 1.399644366019457209e+02 1.798349870287067347e+02 1.032219519323717947e+02 1.571214574019789438e+02 1.372379576370107088e+02 1.416189733070215198e+02 1.202324954550286549e+02 2.660736522329851361e+00 9.087479913697070755e-01 4.690014773696097317e-01 1.441541674998232825e+00 4.682417120691209078e-01 2.686500182205867837e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.584063107831840966e+02 1.399644366019457209e+02 1.798349870287067347e+02 1.032219519323717947e+02 2.000000000000000000e+00 -4.604935760672018707e-01 -2.483054160309973168e-01 2.027318263896593642e+00 1.260065031952637190e-05 3.187411213281236000e-01 5.658200741349752594e-01 3.313125434280241310e-01 4.620645568426622884e-01 7.781407312916652774e-01 1.128681733154497602e+00 8.070648561559355949e-01 9.601274168475824045e-01 1.502456158297105446e+02 1.175918584316326303e+02 1.438884756685560262e+02 1.052199946131729149e+02 1.691660606023562252e+02 1.526456784848939208e+02 1.352769458424230038e+02 1.047682447779808541e+02 1.600925528376675970e+02 1.362425282760667358e+02 1.819793171008931836e+02 9.787065027676329976e+01 1.562963866593989337e+02 1.364052584068487022e+02 1.391781988631857985e+02 1.182182401182584073e+02 2.660736522329851361e+00 9.087479913697070755e-01 4.690014773696097317e-01 1.441541674998232825e+00 4.682417120691209078e-01 2.686500182205867837e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.562963866593989337e+02 1.364052584068487022e+02 1.391781988631857985e+02 1.182182401182584215e+02 3.000000000000000000e+00 1.165591858824672755e-01 4.927347749577964953e-01 2.440383596807138122e+00 1.016810634010606104e-04 6.257608120917291794e-01 4.195057345185319031e-01 3.785854028323466514e-01 1.884361969899076006e-01 9.727492382328276621e-01 9.980729075312362308e-01 8.610130308237211594e-01 6.998940643954024710e-01 1.676851073033072623e+02 1.217883915218519775e+02 1.298033653948259030e+02 1.186197529774197790e+02 1.498748369757419709e+02 1.366871957933041415e+02 1.308401405942161944e+02 1.207793156628988100e+02 1.421825182650180466e+02 1.382344443836196035e+02 1.480033572745244044e+02 1.208815665765930305e+02 1.309896557769002357e+02 1.259278602585559099e+02 1.289870832568721539e+02 1.284756123944493424e+02 1.235248478851662890e+00 5.441802268933797482e-01 9.286397117489197939e-01 1.247233707358487376e+00 4.547906924617731161e-01 1.476186589238365432e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.309896557769002357e+02 1.259278602585559099e+02 1.289870832568721539e+02 1.284756123944493424e+02 3.000000000000000000e+00 5.443832058930047069e-01 1.145052354987045051e+00 2.643714056798964762e+00 9.891636426132725064e-05 1.788901002564516340e-01 2.617833996102508221e-01 4.298219101854195978e-01 3.692917276739389187e-01 8.794904654807623734e-01 7.416803196557372191e-01 7.624307573619653056e-01 1.078952369661273281e+00 1.324951700547274527e+02 1.187038018739282990e+02 1.243640188762231418e+02 1.238231831592247403e+02 1.286294556092805124e+02 1.223146121207655170e+02 1.238720430228921288e+02 1.218846204755604816e+02 1.342615379168649667e+02 1.268057741755172714e+02 1.271011449799573398e+02 1.233189377868722829e+02 1.243317450310341172e+02 1.241771746365597977e+02 1.271396749127300012e+02 1.273994486814893179e+02 1.438506209657476109e+00 2.262331442633917222e-01 5.497241452343267776e-01 1.175903993538633063e+00 2.137582799801530931e-01 1.030285791770181758e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.243317450310341314e+02 1.241771746365597977e+02 1.271396749127299870e+02 1.273994486814893179e+02 3.000000000000000000e+00 5.519565172326228453e-01 1.097432964843235492e+00 2.706480069622010376e+00 9.056979900090755722e-05 1.266691087625345935e-01 5.059502326089336810e-01 5.993111381473155141e-01 3.817494603935234765e-01 7.768571343380715755e-01 9.334761580902499745e-01 9.124923431996752043e-01 1.013303645087930027e+00 1.185236095387107440e+02 1.187329076477619338e+02 1.231857219366352609e+02 1.225499870949227699e+02 1.211881377777058617e+02 1.227192986788240319e+02 1.215343472298143155e+02 1.201248470488949920e+02 1.283692856139913374e+02 1.224045199814321165e+02 1.239397673245711786e+02 1.213871237088522861e+02 1.224516647233820237e+02 1.224303223858047431e+02 1.257801067433408946e+02 1.255429026482969022e+02 1.266535988014875214e+00 2.978605663401756032e-01 4.442254663717302154e-01 1.204001825196926445e+00 3.617311978474163636e-01 1.138460892308939210e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.224516647233820237e+02 1.224303223858047431e+02 1.257801067433409088e+02 1.255429026482969022e+02 3.000000000000000000e+00 5.443487256207464320e-01 1.051188915057421625e+00 2.737508536184071417e+00 9.052894034792436262e-05 9.460748691191611659e-02 5.732662635219181180e-01 6.625623504147750698e-01 3.916378352234828886e-01 6.728636234687569440e-01 1.071382525652167628e+00 1.022214183064237725e+00 1.033614379777304082e+00 1.155786115589176148e+02 1.167832347384584466e+02 1.220716863567823793e+02 1.203496591909936768e+02 1.195587305776041376e+02 1.208508406708908467e+02 1.191353154480066223e+02 1.180145345186850960e+02 1.259935221480055816e+02 1.205005810230432814e+02 1.222991401925027901e+02 1.194787120600057619e+02 1.204408033720639963e+02 1.208967174583915352e+02 1.241331162069663492e+02 1.230667840707097724e+02 1.190725308938918037e+00 3.792658850549760485e-01 4.109087889042076780e-01 1.100268152798576038e+00 4.492793180420492360e-01 1.266736499182732789e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.204408033720639963e+02 1.208967174583915209e+02 1.241331162069663492e+02 1.230667840707097724e+02 3.000000000000000000e+00 5.352710953816264272e-01 1.048619206215475774e+00 2.721922984547777258e+00 7.671778046331430095e-05 5.828924349740983307e-02 5.791643984066932038e-01 6.474263522916493541e-01 4.459919730434124818e-01 5.269091351407533264e-01 1.177608383334490583e+00 1.139223976064789534e+00 1.086528639958732390e+00 1.131642319674478045e+02 1.158721225794403153e+02 1.209725404122237933e+02 1.179860375190825579e+02 1.181718745016903114e+02 1.199537816145712270e+02 1.174094906935053615e+02 1.160384435190432839e+02 1.232197312292565385e+02 1.189853810057537800e+02 1.209286004178937901e+02 1.173640188320647582e+02 1.180031633486403422e+02 1.188696950772830974e+02 1.220025168264849214e+02 1.201486231700578742e+02 1.102553888745051225e+00 4.600182726961509205e-01 3.453679530017176313e-01 9.406122930207763133e-01 5.084964494991238704e-01 1.391497598039530992e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.180031633486403422e+02 1.188696950772830974e+02 1.220025168264849071e+02 1.201486231700578884e+02 3.000000000000000000e+00 5.393104051551798062e-01 1.149894490358485566e+00 2.628726319951874224e+00 4.103097572319797613e-05 2.442177600909905752e-02 4.634157630488176527e-01 5.363088302654173134e-01 5.599377141032777505e-01 3.481487401285688343e-01 1.176602982214574045e+00 1.239783681454637465e+00 1.238279860292427870e+00 1.126357779099757721e+02 1.153302262195911396e+02 1.199021812421137838e+02 1.165009526525653598e+02 1.170624605003587106e+02 1.189411135443818637e+02 1.167953725454601397e+02 1.151642091562725341e+02 1.200761954942199736e+02 1.180157382441565943e+02 1.201090577515793854e+02 1.160871008776134516e+02 1.160166820604730731e+02 1.170531514429155209e+02 1.199825652274480916e+02 1.180321666464876387e+02 1.018369369892760501e+00 5.758990423521050950e-01 2.235077342230996356e-01 6.706933647601357462e-01 4.375300590972913684e-01 1.511139471519005184e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.160166820604730731e+02 1.170531514429155067e+02 1.199825652274480774e+02 1.180321666464876387e+02 3.000000000000000000e+00 5.581806345802879932e-01 1.367320978598532522e+00 2.449040290562043864e+00 3.417519984531275119e-06 9.347402241992267685e-03 3.101680114843037850e-01 4.470951846107238947e-01 6.264238909460123628e-01 2.162144991091172475e-01 1.065447545627720594e+00 1.292357482218884135e+00 1.451886588157729641e+00 1.143969904177404118e+02 1.153961469028609059e+02 1.192155865938920414e+02 1.168129176139440375e+02 1.166798136777889283e+02 1.180762221218513730e+02 1.175013402833330076e+02 1.161290159211785351e+02 1.178603559165579640e+02 1.177171467145373782e+02 1.200465358979393358e+02 1.165592952536959217e+02 1.153702705596478069e+02 1.163132807700258979e+02 1.189351617815328694e+02 1.178599777733586791e+02 9.848923344388111900e-01 7.005524128500727477e-01 1.065919309020261913e-01 3.854303205033893787e-01 2.348591903599224484e-01 1.578196474790231507e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.153702705596478069e+02 1.163132807700258979e+02 1.189351617815328837e+02 1.178599777733586933e+02 3.000000000000000000e+00 5.795097764623007297e-01 1.533872559593919105e+00 2.325146993330682310e+00 3.374216375577572312e-06 7.301661408475519123e-03 2.725668243437460170e-01 4.432927712500110418e-01 6.438845018930627884e-01 1.658756863250529512e-01 1.006205285901760282e+00 1.316952635858195553e+00 1.558558133886116526e+00 1.151393835027583776e+02 1.155800895650173032e+02 1.187280973491598104e+02 1.175768815284740043e+02 1.162224762603934067e+02 1.172942994160385837e+02 1.178749513064811509e+02 1.172352947259409035e+02 1.166759132993919366e+02 1.171612819800231478e+02 1.194979647239293854e+02 1.174185606670215947e+02 1.153299701383719764e+02 1.161864311310783791e+02 1.186753634996321836e+02 1.182885357513621329e+02 9.782068983679476082e-01 7.530168676339850098e-01 5.681647703671360849e-02 2.612888332219930332e-01 1.200554690672750030e-01 1.596255613563842601e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.153299701383719764e+02 1.161864311310783648e+02 1.186753634996321694e+02 1.182885357513621329e+02 3.000000000000000000e+00 5.978247383084658306e-01 1.622375899577002567e+00 2.273273577039929272e+00 7.766272737548673395e-07 5.670757979875941032e-03 2.619409815933387287e-01 4.616066465236947636e-01 6.806346635698989900e-01 1.442371274172808138e-01 9.936944001459069309e-01 1.333584784555881475e+00 1.596409480346969278e+00 1.147817422267758616e+02 1.156466632940975785e+02 1.184558030326360551e+02 1.179300164260331343e+02 1.155734096617114801e+02 1.165922073486362791e+02 1.178911350483793967e+02 1.177267397418671919e+02 1.159105425744403846e+02 1.164484721216688570e+02 1.187662329465311615e+02 1.178505385830324315e+02 1.151230892304764950e+02 1.159577909301943066e+02 1.184518419274818655e+02 1.183195881407534102e+02 9.718638990564898439e-01 7.658995462307046642e-01 3.662970970785615898e-02 2.198150320264873059e-01 8.053553459831654104e-02 1.599653960819332754e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.155734096617114943e+02 1.165922073486362791e+02 1.178911350483793825e+02 1.177267397418671919e+02 1.000000000000000000e+00 5.399482681151717145e-01 1.619549902805861752e+00 2.160346633424481855e+00 1.088235970757389260e-05 1.104182143700127398e-02 2.570425453852716036e-01 3.997503433444928866e-01 5.875982239443862110e-01 9.452890748719530722e-02 9.730578673359204789e-01 1.235401752983013246e+00 1.461890911874611287e+00 1.150445347754896233e+02 1.145014148637766596e+02 1.173999079876869729e+02 1.167400197821606866e+02 1.166715109609777699e+02 1.168165387026459001e+02 1.170482208161017894e+02 1.168232951849960415e+02 1.168842191142935008e+02 1.175295738115552666e+02 1.180927694102419707e+02 1.168591901624186846e+02 1.178865311411906731e+02 1.152698418255218940e+02 1.190555458016201271e+02 1.174764397453757852e+02 7.746100286279120617e-01 6.103616743991728821e-01 4.005813340904483266e-01 1.530726050480814004e+00 1.192138784319553974e-01 1.868607261774397843e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.166715109609777699e+02 1.168165387026459143e+02 1.170482208161017894e+02 1.168232951849960415e+02 1.000000000000000000e+00 4.434716289665971978e-01 1.419330551534325746e+00 2.167612706398868827e+00 1.880135430992382946e-05 2.854490728187897286e-02 2.610373568459862792e-01 3.618813720302069825e-01 5.427991559678411182e-01 1.755966289532009117e-01 9.628889826642608174e-01 1.177684557939270071e+00 1.347217612514366003e+00 1.163014650451314225e+02 1.127043032414581774e+02 1.161996839515042126e+02 1.147116628379774284e+02 1.174961137734499914e+02 1.170683190126335234e+02 1.149547895152787333e+02 1.151479570880178329e+02 1.196322776069011127e+02 1.193791352898962117e+02 1.171843817781620771e+02 1.152427140253617779e+02 1.219685728694412887e+02 1.145590231555300988e+02 1.203913328795709106e+02 1.168454570973409545e+02 9.253376821634275995e-01 6.022803316424905073e-01 3.877346639119066407e-01 1.486605140439884787e+00 1.925111796797809027e-01 1.919483272237273441e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
