# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_1_2 fut_util_1_3 fut_util_1_4 fut_util_2_1 fut_util_2_2 fut_util_2_3 fut_util_2_4 fut_util_3_1 fut_util_3_2 fut_util_3_3 fut_util_3_4 fut_util_4_1 fut_util_4_2 fut_util_4_3 fut_util_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
1.167713151578142146e+02 1.173633190192908557e+02 1.155344335662398123e+02 1.190724022706859415e+02 3.000000000000000000e+00 5.204528955653398015e-01 1.547154118499976860e+00 2.193751672630702920e+00 7.462677889708569825e-07 9.175095307564941349e-02 5.791418079152067522e-01 6.302262755276848150e-02 6.635493813043142897e-01 3.831705417365155464e-01 1.323473989207313295e+00 1.156463983862189515e+00 1.254350880813344338e+00 1.172085552414498153e+02 1.149732439303470812e+02 1.079557081939629768e+02 1.182712201972297521e+02 1.135262917934007021e+02 1.154362365619006567e+02 1.093433142912849121e+02 1.177596183497076225e+02 1.144825000329697957e+02 1.149787992746382770e+02 1.130079231484352817e+02 1.180634914871091752e+02 1.186370526062355424e+02 1.184498129853231205e+02 1.150681861875157779e+02 1.211825708696052430e+02 1.175527870899683094e-03 5.227374886473568506e-04 7.626149916738915501e-04 2.331765790727146834e-02 1.694846956319699281e-03 5.321903096488942060e-03 6.701048653344077871e-03 2.060740501095557388e-05
1.186370526062355424e+02 1.184498129853231205e+02 1.150681861875157779e+02 1.211825708696052430e+02 3.000000000000000000e+00 4.790228436803214418e-01 1.459694435884481445e+00 2.198351251476161394e+00 2.223623623642305523e-06 1.424266738412668654e-01 6.089097981285106487e-01 6.116297588295511838e-03 6.853874994638842200e-01 5.450445854347077956e-01 1.333572935994677522e+00 1.126726360077820566e+00 1.076117694285037674e+00 1.192750225484186188e+02 1.144008488898797111e+02 1.041870830556177054e+02 1.204708271656395624e+02 1.136469106145129615e+02 1.148050957575158435e+02 1.040145966835157196e+02 1.189725298341097357e+02 1.144358804497882431e+02 1.146512985592995051e+02 1.101876114209073876e+02 1.192737301917425015e+02 1.230410781916396132e+02 1.213255819547240151e+02 1.191816231002918869e+02 1.252893663679694498e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.230410781916396132e+02 1.213255819547240009e+02 1.191816231002918869e+02 1.252893663679694498e+02 3.000000000000000000e+00 4.307347221362232137e-01 1.415277940276713720e+00 2.146191503995733108e+00 5.002202391513228310e-06 2.490639543311747028e-01 4.784016556119307095e-01 7.831712375227128931e-01 1.189301801077670806e+00 9.001257744636240732e-01 1.163158713351014173e+00 1.696699113914273971e+00 1.552031352821836574e+00 1.238620363582807187e+02 1.159336454273127117e+02 1.092318743527862068e+02 1.246038990861864448e+02 1.187918206413961570e+02 1.169400724696866831e+02 1.084565812947872701e+02 1.224519764506109851e+02 1.175625518998565155e+02 1.169524738760953255e+02 1.132075474186646886e+02 1.223613802034071512e+02 1.258596051282655282e+02 1.233595541711033263e+02 1.245971663182333202e+02 1.296742657163438821e+02 6.813676913682720909e-04 3.029927615082084083e-04 4.420312166716770298e-04 1.351554402398236036e-02 9.823790540551640121e-04 3.084718717662912786e-03 3.884108600221470014e-03 1.194460831158981374e-05
1.187918206413961570e+02 1.169400724696866831e+02 1.084565812947872701e+02 1.224519764506109851e+02 1.000000000000000000e+00 -4.191862773382383223e-01 2.352973115596364018e-01 1.626330133763887131e+00 7.496609347752341770e-08 8.553103743969563133e-02 3.470786741261630559e-01 3.581107996735698878e-02 1.287950900604926119e+00 3.552979033013846655e-01 2.550958944346640722e-01 7.906454910266018377e-02 1.976115960227772028e+00 1.239828605162734618e+02 1.123613506997571818e+02 1.046387358335004194e+02 1.201003752687926465e+02 1.156816016480521370e+02 1.155411261452353671e+02 1.051079308954843157e+02 1.108182950322630091e+02 1.186235955730546010e+02 1.169524561515920169e+02 1.060049770335477319e+02 1.197434643191755157e+02 1.200898381176469627e+02 1.186416954519560534e+02 1.188125633288225913e+02 1.257545819456667004e+02 2.436165599739067433e-01 6.578778217296334108e-02 1.578492129400175603e-03 9.424239372865427233e-01 6.038126767885520357e-02 5.507678825752631013e-01 1.317427009637784086e-01 9.324841878771947300e-04
1.200898381176469627e+02 1.186416954519560534e+02 1.188125633288226055e+02 1.257545819456667147e+02 3.000000000000000000e+00 4.769116412088061363e-01 1.486146799145515507e+00 2.167676483272096721e+00 3.711618457709786611e-06 1.850359832706748586e-01 4.572058124773107357e-01 6.960062027969891041e-01 7.869841184414847479e-01 7.074378282072905089e-01 1.051507384786348309e+00 1.552036959127801152e+00 1.295049224656039000e+00 1.211125464649916950e+02 1.132672508287319886e+02 1.119207406612223679e+02 1.251497843312887142e+02 1.146982395107487491e+02 1.143218629719557242e+02 1.110367464868360230e+02 1.226692745962316451e+02 1.158050532601054385e+02 1.165674609746167789e+02 1.135144778374223336e+02 1.217482487991045019e+02 1.285523696800690345e+02 1.254277721490477404e+02 1.282865329266096808e+02 1.307925788195839800e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.285523696800690345e+02 1.254277721490477404e+02 1.282865329266096808e+02 1.307925788195839800e+02 3.000000000000000000e+00 3.689858614625478594e-01 1.278231053529579553e+00 2.159740669395516566e+00 4.644991930522490313e-06 3.800980527000909492e-01 1.513895645180167726e-01 7.450783904106110800e-01 6.619531453729872172e-01 1.188577362736460641e+00 8.085316628100682745e-01 9.996915991919115285e-01 1.056900246937250820e+00 1.298724828646106175e+02 1.192372597079638297e+02 1.207137013708546363e+02 1.292899365229008026e+02 1.298875457759205574e+02 1.226412494745456883e+02 1.216403630250167680e+02 1.288452185405863020e+02 1.322929069746082007e+02 1.257992751609955917e+02 1.259080056043561910e+02 1.259792975987626562e+02 1.344213001705107331e+02 1.300387981160594393e+02 1.328571614129143938e+02 1.342293876580210110e+02 6.106575597580286840e-02 2.715491543107724851e-02 3.961595599458221650e-02 1.211294469608213298e+00 8.804309384333285082e-02 2.764596602669925351e-01 3.481028528034091352e-01 1.070503555770167727e-03
1.344213001705107331e+02 1.300387981160594393e+02 1.328571614129143938e+02 1.342293876580210110e+02 3.000000000000000000e+00 4.068499456018950244e-01 1.417158469668007292e+00 2.096541421535782934e+00 1.763476345404541019e-06 4.482110506958631446e-01 1.885357968923118133e-01 7.535482900511381033e-02 2.940336099778262380e-01 1.330349619480139189e+00 8.425799779762941366e-01 3.094728868030294233e-01 2.536325948471225278e-01 1.366664124141994989e+02 1.250300541502996055e+02 1.274970285179503833e+02 1.332273032999702309e+02 1.345879614132473421e+02 1.271936499706587114e+02 1.289982730090080736e+02 1.342259196643208554e+02 1.432560376246955514e+02 1.371963472219243272e+02 1.317837152148844382e+02 1.325531861204118798e+02 1.434157520970918256e+02 1.350874522320235940e+02 1.363664730653199797e+02 1.376701061533772190e+02 3.269406363985881414e-02 1.453850065477409539e-02 2.121003264624642115e-02 6.485163065818407846e-01 4.713749084354721536e-02 1.480140478437664830e-01 1.863711794735323224e-01 5.731381003931196533e-04
1.432560376246955514e+02 1.371963472219243272e+02 1.317837152148844382e+02 1.325531861204118798e+02 2.000000000000000000e+00 4.050235076808077483e-01 1.209525175912824047e+00 2.300521839448791628e+00 4.421485924861378310e-07 1.325194957135846785e-01 1.659231363993397268e-01 3.709083160340274632e-01 8.141910948564415884e-01 5.127329860972087427e-01 5.161816333903717080e-01 1.088886624220281707e+00 1.097185132287542775e+00 1.488424436224155727e+02 1.320980768195747430e+02 1.262223826663510948e+02 1.312405843831051584e+02 1.409717349789896730e+02 1.354678084541232010e+02 1.270424685416805914e+02 1.313732694217431174e+02 1.375101666721688218e+02 1.270575661688085489e+02 1.269575379112495312e+02 1.273035969235877332e+02 1.456740773404951881e+02 1.344534922022609749e+02 1.313593764085819373e+02 1.348047358299741063e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.375101666721688218e+02 1.270575661688085489e+02 1.269575379112495312e+02 1.273035969235877189e+02 2.000000000000000000e+00 3.464756076934449869e-01 1.132846660403930894e+00 2.260104554982959257e+00 2.601182321591453360e-07 1.599092652776727963e-01 9.232590726694642203e-02 2.168213027427084716e-01 2.626691927978950236e-01 6.802821714276928722e-01 7.764770932264357661e-01 4.335095164296907111e-01 4.364559682234810944e-01 1.454578628132699123e+02 1.182007910482875417e+02 1.189760414785801430e+02 1.258196846963297730e+02 1.346815410734399165e+02 1.203252052327350015e+02 1.184531948101042076e+02 1.248136682508485080e+02 1.316023492855927941e+02 1.201269379833721729e+02 1.214821600990297128e+02 1.206815726720606250e+02 1.379198527062613664e+02 1.296232822337255470e+02 1.252074501856064614e+02 1.306287535780022608e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.316023492855927941e+02 1.201269379833721729e+02 1.214821600990296986e+02 1.206815726720606108e+02 2.000000000000000000e+00 2.166789300006439767e-01 1.026044079490595173e+00 2.107313780510692958e+00 1.408147848406687830e-07 1.263201083271534575e-01 2.361569733444698060e-01 3.121583799438301110e-01 1.156582346766613423e+00 5.405773120126076137e-01 5.050270168198327525e-01 6.350215784318193890e-01 1.883216337605404744e+00 1.394827361752017225e+02 1.131101936338683771e+02 1.158190350380216245e+02 1.181578912550146470e+02 1.287407972374905967e+02 1.148424990557233940e+02 1.164127209478641589e+02 1.175331477483003084e+02 1.291163216875826549e+02 1.171073699266576256e+02 1.181823795097822938e+02 1.162549344068869033e+02 1.208016209743327778e+02 1.161793130042521511e+02 1.138702198052547772e+02 1.205487430249720973e+02 3.584965591890618142e-02 1.633299312270920095e-02 2.806058847590053071e-11 7.344769807427841135e-01 3.175378938055941486e-02 6.630234373965851816e-03 5.268443578787236348e-01 4.340495303473978247e-04
1.208016209743327778e+02 1.161793130042521511e+02 1.138702198052547629e+02 1.205487430249720973e+02 3.000000000000000000e+00 4.259756210432419365e-01 1.369155133657768086e+00 2.182796108428715964e+00 4.965282281723122316e-06 2.152950555828995471e-01 5.687803441123621129e-01 0.000000000000000000e+00 6.030800490715917395e-01 6.249131185921555920e-01 1.189353465612257077e+00 7.876063771467851637e-01 9.222655938408090837e-01 1.223090318550327140e+02 1.087517639288566329e+02 9.973235246713257141e+01 1.202785260377917069e+02 1.142065440079727807e+02 1.090457035613114130e+02 9.939038057200122012e+01 1.188902725477500582e+02 1.137100710928053502e+02 1.139073150104327397e+02 1.063156117489123318e+02 1.187639043489684667e+02 1.232632055374642306e+02 1.215480858649557661e+02 1.167797670721093368e+02 1.265678571868574096e+02 2.633442573476739781e-03 1.171047655638096695e-03 1.708426286043993915e-03 5.223671386566863806e-02 3.796832249435814870e-03 1.192224066594105118e-02 1.501183188134190896e-02 4.616514761441590554e-05
1.232632055374642448e+02 1.215480858649557661e+02 1.167797670721093368e+02 1.265678571868574096e+02 3.000000000000000000e+00 4.006820790024754331e-01 1.355901675392914729e+00 2.145462482612036315e+00 6.820789326373947698e-06 2.239172507782309085e-01 4.080474171661826466e-01 2.369704391498821394e-01 9.979038916679877635e-01 8.568547509865710454e-01 1.039802101276650736e+00 1.224036797447268121e+00 1.172658866842598568e+00 1.253534058859811893e+02 1.149369841191759321e+02 1.028882483501910627e+02 1.264437589986543742e+02 1.185913989719458073e+02 1.159383574289692405e+02 1.003731990053127703e+02 1.236207681805795460e+02 1.162732539426003484e+02 1.159340374160110940e+02 1.087115253687353231e+02 1.224119415699240250e+02 1.322311240047019965e+02 1.280003713433882524e+02 1.291801952521469161e+02 1.338318075175054105e+02 6.759297198228529993e-03 3.005745869484949089e-03 4.385043987308921178e-03 1.340767697837047523e-01 9.745387214608361784e-03 3.060099686313788245e-02 3.853109771746331125e-02 1.184927881359931578e-04
1.162732539426003342e+02 1.159340374160111082e+02 1.087115253687353373e+02 1.224119415699240392e+02 2.000000000000000000e+00 1.646774853793018245e-01 8.790403378550062374e-01 2.150314632903597811e+00 3.233293086383687119e-07 1.450922348874410517e-01 2.004285600600822226e-01 1.443699564023962802e-02 1.012199356388324478e+00 5.327879071117622711e-01 6.553946550409106564e-01 3.795190473180956037e-01 1.372966128449342849e+00 1.240973214883819367e+02 1.151267128633835313e+02 1.060876041982466944e+02 1.190115287500753993e+02 1.192112200521989962e+02 1.187044426631923528e+02 1.041766139627868881e+02 1.180197107916041830e+02 1.153893510333390537e+02 1.181385187306319295e+02 1.118918235329610980e+02 1.153044186634557065e+02 1.229627853933175032e+02 1.231596880061794650e+02 1.295333053406643273e+02 1.233860017922103083e+02 1.270924867967845040e-01 5.790294661389639580e-02 9.947905716169844905e-11 2.603832689183250171e+00 1.125720164992644323e-01 2.350519002299954544e-02 1.867743438016273849e+00 1.538771650406071207e-03
1.153893510333390537e+02 1.181385187306319295e+02 1.118918235329610837e+02 1.153044186634556922e+02 2.000000000000000000e+00 2.511755301870464141e-01 1.042537399194671366e+00 2.159813661179421640e+00 2.365982849503419923e-07 8.280356897142282513e-02 1.667674025366222279e-01 2.567292673402028422e-02 7.580092816552806978e-01 4.060714618257747488e-01 6.310158770220342106e-01 4.086318818119540897e-01 1.420368912314852627e+00 1.189063006742194091e+02 1.165789407645307705e+02 1.099159126030439069e+02 1.157579316180386400e+02 1.164792078136641180e+02 1.192236453035521748e+02 1.087053315592276590e+02 1.144583952621334504e+02 1.173105413522161058e+02 1.167979835021451578e+02 1.124467619374357525e+02 1.156242723878547309e+02 1.159811242861990905e+02 1.159527729658873909e+02 1.184051466110545618e+02 1.168824556807194170e+02 7.164610350579589393e-02 3.264174469277748153e-02 5.607952921294563002e-11 1.467863845164402159e+00 6.346044954537802263e-02 1.325062810364261746e-02 1.052906769354298611e+00 8.674548410803558946e-04
1.159811242861990905e+02 1.159527729658873767e+02 1.184051466110545476e+02 1.168824556807194028e+02 3.000000000000000000e+00 5.330857845916077142e-01 1.625575429753179479e+00 2.140596139430036349e+00 1.549334961228593030e-06 9.223570057911013864e-02 5.858844556475127918e-01 5.417045179772113084e-01 6.424440119272569749e-01 2.564630935168007442e-01 1.331859701496490800e+00 1.381959329865870556e+00 1.513542657460436258e+00 1.155180409961167953e+02 1.151161566457151082e+02 1.150053617043681982e+02 1.155917228262180743e+02 1.142686010282784537e+02 1.157335031608409253e+02 1.174393980035668505e+02 1.159820009199179225e+02 1.147461281474158170e+02 1.154129318213442730e+02 1.189055519699836907e+02 1.162524372139763074e+02 1.142573949067810162e+02 1.152226828290438050e+02 1.093083527794329939e+02 1.161362388468887872e+02 4.349175871433229659e-03 1.934005419175838280e-03 2.821495589538634309e-03 8.626983473730931440e-02 6.270534004990983672e-03 1.968978627445705162e-02 2.479229956617600220e-02 7.624253823813318721e-05
1.142573949067810020e+02 1.152226828290438050e+02 1.093083527794329939e+02 1.161362388468887872e+02 3.000000000000000000e+00 3.334063838470793240e-01 1.237344353453592838e+00 2.129468414240565988e+00 5.198751656716526412e-06 6.224993677267599834e-02 5.838031192779179479e-01 0.000000000000000000e+00 5.479192143722608765e-01 4.811865664127782383e-01 1.169335405228128844e+00 4.963813017609584044e-01 9.798313549920525389e-01 1.199988201219658208e+02 1.125434364435945156e+02 9.767193140644147320e+01 1.147967941334416651e+02 1.140251038069177412e+02 1.147139203180881708e+02 9.780228727786493437e+01 1.148655681406153946e+02 1.151117899568835696e+02 1.153501182368033824e+02 1.069415312021950513e+02 1.145867179007367582e+02 1.218799524785809894e+02 1.217456641371536818e+02 1.099884236742040002e+02 1.201435075180353209e+02 6.307955057236856733e-02 2.805041604499610222e-02 4.092239477716717866e-02 1.251239904772568856e+00 9.094653299368436750e-02 2.855766025060398894e-01 3.595824037932349171e-01 1.105806062744429854e-03
1.218799524785809894e+02 1.217456641371536961e+02 1.099884236742040002e+02 1.201435075180353067e+02 3.000000000000000000e+00 2.940149002240568521e-01 1.228393764616761530e+00 2.059636035831352352e+00 2.654070991062051136e-06 1.781719561244804739e-01 7.494539936460536955e-01 0.000000000000000000e+00 5.487600417221918381e-01 6.692634167660799216e-01 1.535278069052146144e+00 4.790445680772807968e-01 6.742452293707235089e-01 1.240524729811262290e+02 1.179223994678492318e+02 8.621809088331546889e+01 1.186430732576676661e+02 1.169414148125017476e+02 1.183423370545027922e+02 7.916435067053562591e+01 1.161908026673068406e+02 1.139300773133353601e+02 1.129315343562298324e+02 1.020266405367005831e+02 1.182458074188291732e+02 1.281635035041463198e+02 1.239632583099654255e+02 1.154770446691881176e+02 1.265100433282082832e+02 1.257713635235245715e-02 5.592841168600442940e-03 8.159327776670876123e-03 2.494788683106828886e-01 1.813340354923274542e-02 5.693978216656636615e-02 7.169545243933760081e-02 2.204814952577613342e-04
1.281635035041463198e+02 1.239632583099654255e+02 1.154770446691881176e+02 1.265100433282082690e+02 3.000000000000000000e+00 3.216414818080384208e-01 1.227975669836536721e+00 2.115307293779540299e+00 9.191656158321919967e-06 3.272132678742087353e-01 3.401427661151593673e-01 7.489537484572306170e-02 7.391849867067019630e-01 9.490260032617904296e-01 9.427298124638132659e-01 7.397971437447621312e-01 8.009509700708561386e-01 1.321089766995207242e+02 1.162928258293212309e+02 9.667772434466562004e+01 1.266781405472958824e+02 1.249993576200528906e+02 1.173220633721347923e+02 9.303227645926206435e+01 1.233117258014952142e+02 1.183015886833153161e+02 1.160669324962524058e+02 1.050768661003639721e+02 1.212865165637040405e+02 1.352290811263213186e+02 1.301963748582888343e+02 1.300038693157870568e+02 1.354897533915632266e+02 2.765131843324285590e-02 1.229607660813621453e-02 1.793859716257704962e-02 5.484888957493946338e-01 3.986698575666811767e-02 1.251843030161235992e-01 1.576252120347216845e-01 4.847370548599363679e-04
1.352290811263213186e+02 1.301963748582888343e+02 1.300038693157870568e+02 1.354897533915632266e+02 3.000000000000000000e+00 4.207667544055733178e-01 1.380428989119028227e+00 2.161104519692118586e+00 2.085344670172145269e-06 4.026850493201403203e-01 1.817996864129329815e-01 2.268711480743559883e-01 3.089879798363748264e-01 1.300110748424323504e+00 7.724689730046125913e-01 2.608203237347497261e-01 3.207621674198009032e-01 1.388462057651431962e+02 1.228807156343746811e+02 1.228915238988898579e+02 1.359564832886833585e+02 1.347093951896237627e+02 1.250501258117005676e+02 1.245604758765502993e+02 1.361716181777211148e+02 1.380788901481760433e+02 1.339857752247309008e+02 1.262323072766808991e+02 1.317506346259701502e+02 1.454925295594401575e+02 1.382297207610809266e+02 1.402505016498221835e+02 1.418791870458639721e+02 3.502734963359364906e-02 1.557607372373833246e-02 2.272374031296041375e-02 6.947991433556036656e-01 5.050156477379350722e-02 1.585774060275596531e-01 1.996719809795894918e-01 6.140414006635966588e-04
1.454925295594401575e+02 1.382297207610809266e+02 1.402505016498221835e+02 1.418791870458639721e+02 3.000000000000000000e+00 5.010066229695573359e-01 1.516144825796427176e+00 2.185868420142687452e+00 4.440374267708581829e-06 3.148675297821247887e-01 1.694203059252856747e-01 9.446992439781834450e-02 3.138478628589238539e-01 1.227403349646228436e+00 5.522267859502647536e-01 5.238590801760820703e-01 9.102635338487961025e-01 1.502823063589877961e+02 1.314512122593837091e+02 1.371022070644150688e+02 1.420257518060559789e+02 1.408531046042397179e+02 1.337546849211984181e+02 1.374384169443324026e+02 1.417729206145969272e+02 1.454650211808769598e+02 1.390768173074378069e+02 1.392884365007352301e+02 1.426452121570719953e+02 1.422210167049592826e+02 1.410193039200796932e+02 1.429976649926462358e+02 1.447281008417205612e+02 6.197913191436353955e-03 2.756107836099547063e-03 4.020863327813748757e-03 1.229411915824282220e-01 8.935997663898168422e-03 2.805947372434258388e-02 3.533089429759071753e-02 1.086515347882232950e-04
1.454650211808769598e+02 1.390768173074378069e+02 1.392884365007352301e+02 1.426452121570719953e+02 2.000000000000000000e+00 4.610762096655185438e-01 1.293087789217389538e+00 2.329064630113647727e+00 2.008844359975394825e-07 4.069806206065487153e-01 1.159866707679141073e-01 9.000011742420500893e-02 3.009930581179632858e-01 1.140832363728373711e+00 4.646486818885419701e-01 6.126753468276082693e-01 7.676822084175097816e-01 1.499488416017206589e+02 1.355022999263548797e+02 1.358892675711538232e+02 1.411908087188427885e+02 1.436591198630138138e+02 1.367198736670012522e+02 1.371363716017843331e+02 1.410068738821103409e+02 1.442221160030452154e+02 1.386700586110999609e+02 1.381869407510623375e+02 1.395616828076207128e+02 1.454164259881249848e+02 1.408621964984137094e+02 1.420088959229680938e+02 1.447647241249716785e+02 3.764375092696789493e-02 1.715037729772162650e-02 2.946487982592494570e-11 7.712338602979830204e-01 3.334290686452070357e-02 6.962044264120040640e-03 5.532102687437339128e-01 4.557715267149788671e-04
1.442221160030452154e+02 1.386700586110999609e+02 1.381869407510623375e+02 1.395616828076207128e+02 2.000000000000000000e+00 4.239086295365093182e-01 1.221643678216357554e+00 2.326173580856661260e+00 1.119231891846372078e-07 3.207701717654709572e-01 1.552452049955645730e-01 1.112519803402621937e-01 3.880542807617052281e-01 9.759557743793708662e-01 5.311979528793862038e-01 6.844113943116503229e-01 8.033890146957732847e-01 1.477385165977241570e+02 1.351311752694268478e+02 1.340753130471219947e+02 1.384641947765557006e+02 1.424720766155386968e+02 1.368997612286969456e+02 1.355573452322515209e+02 1.382891078115255539e+02 1.446935554964457253e+02 1.367575876109057447e+02 1.363484016941698656e+02 1.373803347903870815e+02 1.452588352871068480e+02 1.390190195073069503e+02 1.387841709110097952e+02 1.419583619927518612e+02 2.730387655112229139e-02 1.243956229151289145e-02 2.137155361910364396e-11 5.593936203233201843e-01 2.418437563914479366e-02 5.049730498423369088e-03 4.012561052667615868e-01 3.305815492479154713e-04
